rubric,source,link,title
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/437f368a-fdf2-5732-8359-fc43a41faaa4?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776501282&cl4url=734d5cf2a478d86a8b04c1bf86b77a4b&story=4ee0bbe2-2845-5bbe-a211-84f0f8166cc6,«Мистер длинные лапки»: в Кузбассе обнаружили уникальное существо
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/bef4b891-1b71-595d-be3b-32f160a034ef?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776477494&cl4url=a8fd9b87f63d4d05f66e702104b75f9b&story=b4d7e9fb-4db0-5928-a5a0-06ba854dbea6,
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/2aac9b02-b833-5e35-92e6-93302adacac6?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776478282&cl4url=86b22d30b8770a93b6f51d3e99f35e19&story=2c16ae0f-edaf-5adc-b06e-611df45b1ace,Возле древнеегипетских пирамид в Гизе обнаружили загадочную конструкцию
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/83b68881-a7c3-5a90-a6fe-a747fd84bf83?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776456486&cl4url=6595b4729577a11e3db75b8bcf5eece3&story=b95dbf27-b8a4-5db6-bf19-b00416cec91c,
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/fec71f7b-e58a-50df-b47f-b834052547ec?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776500962&cl4url=f97764620e47a3746f6e32affa593004&story=ef56cb2f-114a-5da1-bc56-4bd7d82ab961,Nature: пять часов тренировок в неделю меняют метаболизм жиров в организме
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/24ae6832-9a22-5f7f-9fd6-fdc2715f04c7?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776482414&cl4url=02b88336d761a12deaa5a61a8e14f519&story=5ebdaa15-2fde-5d7c-96db-24c13afcf3bd,
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/e89c0731-5ae7-5ff8-9749-1b67bdf1e8e1?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776454450&cl4url=8e6fa20657238526694fdd2f17267d90&story=d8e4de9c-c6da-523f-9366-67137369bea8,В России создали цифровые двойники квантовых систем для ускорения их оптимизации
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/07223d2b-2c60-584c-9d36-60cf783cd471?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776500878&cl4url=66a74dde2501e6cc243990c016503afa&story=fac47249-47b3-596a-87d1-32a9e1ddbc79,
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/917f4430-4365-5505-a1f5-99b8870afd86?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776493508&cl4url=dc6ba640193558e08a128e3df3d6fbab&story=3ad02850-d157-5970-b34f-54fd623b317d,"На новом «Востоке» в Антарктиде займутся поиском льда возрастом 1,5 млн лет"
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/9b527b21-f217-53fe-8e6f-8a4347440edf?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776486275&cl4url=33095d9f4bb48c4b265d46d5fe740bc3&story=ea27a606-cdd5-51fd-a7fa-d64a0df167b3,
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a059bc54-9c94-56a2-a28c-265534b1e132?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776502014&cl4url=7def5c81142042e80ca298497c62208e&story=24a06c59-c15e-523f-935d-f8c84f86807c,Science Advances: у людей с фигурой по типу «яблоко» выше риск развития рака
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/df0adb6b-f1d8-59bb-848f-5b801fae87c3?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776455252&cl4url=7cfa307696edcc46447db3be5348b2c0&story=570a4e59-fa00-53ac-ab71-f2ec7cee514f,
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/3efbecc7-276b-5a19-8151-54de8ed10662?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776499353&cl4url=83fe3c62185a00a293739b0348b780c1&story=c8aa6394-c019-57fe-9a73-6f5db4ef6faf,"Chem: бактерии Pendulisporaceae производят молекулы, подавляющие вирусы и грибки"
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/00080822-6010-5bbb-b68e-a0964f6846d2?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776476235&cl4url=9f9f7aa8bbb06a052f68b14d7e5670d4&story=6763fc7d-d1e7-5b43-9a81-a224b5eb5423,
Главное,За рулем,https://dzen.ru/news/story/3cfc4b1f-fb93-5477-b726-892a7ab0c564?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776472653&cl4url=dbcc377a335251d4c3a5b959a5cd3bd6&story=5d54e3da-4881-5952-8642-410ffcd1cbf2,В Москве состоялась презентация обновленного лифтбека FAW Bestune B70
Авто,Московский Комсомолец Тула,https://dzen.ru/news/story/626c6173-5312-56d1-9c97-ba5c03df5bbb?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776399168&cl4url=785e0258682f1f09fc1e0a6e7825de7d&story=b673dfed-bc11-52db-b15b-db4decd83fc8,Интерес туляков к рынку автомобилей с пробегом пропал
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/fea0251f-72c4-5d16-9ac1-25f00cc78f3e?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776454557&cl4url=ec603f17b11bad748302d748a3e7a876&story=6fff743d-7d96-5af4-8991-82720146d5fd,Xiaomi вырвалась в лидеры китайского рынка электрокаров
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/3e1e4f5a-22df-5f5b-8b6a-ca6fe86dc0f8?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776431645&cl4url=8a250eb6e9812a20f07e0c0bb1a98256&story=820de1d3-511b-588c-879b-09eb1b93a654,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/7ba29a17-7a08-5d65-8626-81492687d0fc?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776405353&cl4url=b96c8bc192599f0866307bcf2cf7a4d7&story=b6a68ace-9e5f-586e-9639-c983945a8ed2,АвтоВАЗ возобновил производство Lada Largus на заводе в Ижевске
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/20acdc52-a6ff-563c-a68d-16bd33300a9a?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776498172&cl4url=7516a3de53c29df92e19c1e9f72f4389&story=a0d304bf-5468-5402-bad0-c316924921e7,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/75021f33-fb09-5fa1-9407-e56e130d58d9?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776457132&cl4url=f8a3bdbf64c6e57d27744b69e29abb14&story=06feeab7-46ff-5a91-a61b-9fe69e99f47d,Мэр Москвы Собянин показал фото нового семиместного кроссовера «Москвич-8»
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/e724584d-178d-594c-9acf-bddbe327123f?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776438706&cl4url=50881bf6cc064ed7ab96d81efb8098d9&story=6b5279bd-0ffa-521d-9098-620c1bb78fe4,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/680431d2-bfdc-5eec-810b-77dbaf270d2b?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776405141&cl4url=47143a51680e111ddc6f69abc8bce59f&story=1eb3bed1-4637-5d8e-8c1b-12c3186debc1,Состоялась презентация прощальной версии Jaguar F-Pace 90th Anniversary
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/f1827e6b-dd7b-5ac5-9b54-0d6f50f89d92?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776497468&cl4url=abdc5dc011e0f3d2d541d695a99f82a6&story=7b2f87c0-c327-55c2-bf26-01d8351acdef,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/2fd7af0b-bd68-5f72-838f-808857721d91?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776491140&cl4url=e76b6eb31d56deb4f0a8be84effc9cd0&story=93bd64f4-017c-5d02-861b-cf559747e046,Эксперт «ЗР» Виноградов протестировал обновленный кроссовер Chery Tiggo 4 Pro
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/243db8cf-7b99-5258-986a-a7fcbb3fde60?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776429946&cl4url=deb64a2ebc73ff1f92db185565e41930&story=c57e8bfa-9711-5611-8b58-db0380ff5af7,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/1ce47f0c-81db-5cd4-8a39-d8bd21dae49a?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776498709&cl4url=a37084fd0645ecf8a25b51dc77395846&story=93cf162c-0ca6-552a-bb53-06cb013a1ea4,Китайский Chery Arrizo 8 подешевел на 450 тысяч рублей после года продаж в РФ
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a9b87257-0d5a-5f4b-a360-b0791cbde38a?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776481558&cl4url=8eba591dc1aa96fa112180b1acc830ff&story=47c27f30-3150-504c-9daa-9f3d4365157b,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/afe0bae7-1f37-54a5-a3ec-a67bb33b606e?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776452958&cl4url=a2d564d517956337b12047fc4f1b99d8&story=b6f30e42-293c-512a-9c3e-e0ead4f26596,Завод «Москвич» перешёл на технологию полного цикла
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/5ff08fb2-7716-552e-9369-eb521325b02f?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776495856&cl4url=99ca1afa9033e0f10bea0a24c5def971&story=41c87782-40f9-504a-adfb-aeed094192c2,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/4bbd1217-bd6e-58fc-b438-f8553a6675e0?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776494240&cl4url=7dc5f53817d8f93089aaebaea1335bd9&story=5dbcea24-8987-5d80-9b72-14b37a844c74,Из «Формулы 1» могут исчезнуть гибридные моторы
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a1542029-97f0-5fa1-adc1-bbf455bebfec?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776494752&cl4url=c6314501c42ed07066ef06b6bdc27a03&story=45ed5c08-ed82-54ea-a9ab-757d868b5d89,
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/79df4f6f-2368-521a-aa32-59fa82b72fad?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776258226&cl4url=895e9679fe8ac39497bfedaad0b4561b&story=bc373467-5cd6-5a9f-b80b-3403123e9a0a,"Мантуров допустил, что автомобили Aurus могут появиться на китайском рынке"
Авто,other sorces,https://dzen.ruhttps://dzen.ru/news/story/6879d7b5-562c-52d1-8ca0-42ea79ca954c?lang=ru&rubric=auto&fan=1&t=1715873725&persistent_id=2776482820&cl4url=56b8f802cfdda14d38fe46ebce0f4454&story=c1f5f466-978d-5dae-9599-578603fe0e4c,
